Well,Depth,GR,VSH,RT,RD,NPHI,RHOB,DT,PHIF,SW,KLOGH,Equinor facies,Lithology,Lithology_0,Lithology_1,Lithology_2,Lithology_3,Lithology_4,NTG_Slope
15_9-F-5,3484.626052,-0.8217922805075073,-0.6926478691477759,0.43882725633502845,0.37025808758976336,-0.6610848939602783,-0.2557891713687879,-0.30939797342231085,0.07711326431077511,-0.5558700490973872,-0.174403836327915,0.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3484.778452,-0.810779093693965,-0.6805805691408886,0.4447459871676983,0.3616719475524562,-0.6418409345476999,-0.35607887294803087,0.08067837680027,0.15026111961357413,-0.5668777413981254,-0.16263352838063316,0.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3484.930852,-0.8536369516636969,-0.727430064684331,0.4485503004991192,0.32538805827234485,-0.7353119401589373,-0.2547771971068638,-0.07691171039549193,0.05536683972499232,-0.558263054608195,-0.14422204693491353,0.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3485.083252,-0.8762212625692286,-0.7522745133909512,0.4100297361572284,0.28792534716369667,-0.7737998589840958,-0.15246113602171163,-0.28451370486839594,-0.02371201680405317,-0.5319404007937375,-0.14466227984904306,0.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3485.235652,-0.7769054229006367,-0.6436687139511418,0.3425746580766471,0.2333420090634832,-0.34493274975306415,-0.056224183844819704,-0.05948930893219428,0.033620138363765366,-0.5070535464570171,-0.23405549485041868,0.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3485.388052,-0.6922889180345333,-0.5499696234864335,0.2594198733815124,0.19499580463948296,-0.903009991968834,-0.15347553139586975,0.010212409858900567,-0.06325144506857591,-0.4524938985509775,-0.32495782706289045,0.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3485.540452,-0.6224222749896301,-0.47472640737847926,0.3446738988614034,0.2503543680038159,-0.14149557056966602,-0.2557891713687879,-0.12382148012886096,0.22736298891365406,-0.5290688592694767,-0.31446531134863664,0.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3485.692852,-0.7497895654326509,-0.613855388280346,0.34787116310579924,0.13905323343997625,-0.6170985674871543,-0.35506447757387277,-0.2690404630442052,0.15619212083982062,-0.5247615182674787,-0.22613420391690697,0.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3485.845252,-0.7798531376207152,-0.6472179787106173,0.3902769175597213,0.07017107279402818,-0.757305075904011,-0.25882752539698084,-0.4102047525789542,0.05141284549738602,-0.5309831947606668,-0.22672354606145909,0.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3485.997652,-0.7525175448007825,-0.6166948043469761,0.2428624950963892,-0.05091822249102282,-1.0157249569926508,0.0430511122300831,-1.0324358982847244,-0.22536257903370976,-0.42186389894858767,-0.3152011791223686,0.0,3.0,0,0,0,1,0,1.252962858160045
15_9-F-5,3486.150052,-0.5029344777351321,-0.3434057124090021,0.09425942250974856,-0.12997745270383634,-1.2136637285280825,0.959830867813988,-1.551465110342802,-0.8955546861211553,-0.2012322922417526,-0.47919870868260583,0.0,0.0,1,0,0,0,0,2.5207880916360677
15_9-F-5,3486.302452,0.03925872439000207,0.2500217540579101,-1.6497439588012033,-0.49003714895017486,-0.1304991951375484,1.5706816574807072,-1.2714325738727332,-1.7100652200401136,2.6042823320289457,-0.526826211729089,0.0,0.0,1,0,0,0,0,3.7886133251120904
15_9-F-5,3486.454852,0.6041487916007591,0.8690037308767662,-1.1947913871790536,-0.659570501362983,-0.1332483714700428,1.7459326000933448,-0.3890304956167015,-1.8860153634563814,1.9979045142115184,-0.5306099886046801,1.0,0.0,1,0,0,0,0,5.056438558588113
15_9-F-5,3486.607252,0.9482681440153597,1.245219804318122,-0.35702952736209564,0.2628179227659142,0.28187315850488753,0.9740130544147118,0.16912946853657845,-0.48829927088911657,0.10076007562408155,-0.5304750583464098,1.0,0.0,1,0,0,0,0,2.098179680477393
15_9-F-5,3486.759652,0.8475038178660694,1.135194293295789,-0.18121438921170488,0.3516514413147904,0.14991423406849164,0.352020843157509,0.5608939887540897,-0.0968598721068522,-0.15002278409057465,-0.5297496130443667,1.0,0.0,1,0,0,0,0,-0.8600791976333263
15_9-F-5,3486.912052,0.6272910397847373,0.8938480802055635,-0.401293364508361,-0.18104477176792827,1.0213944166674935,-0.3611435864821285,0.9149868736980991,0.6326411006019333,-0.14667264433571287,-0.5253283038946831,1.0,0.0,1,0,0,0,0,-3.818338075744046
15_9-F-5,3487.064452,0.385993179037254,0.629786978684086,0.022997937823458926,0.2106523647583275,1.2633195146760492,-0.6660605781373854,1.1505488443347025,0.905462807680867,-0.4381360664953777,-0.5149216146439833,1.0,0.0,1,0,0,0,0,-5.086163309220068
15_9-F-5,3487.216852,0.27218107643458794,0.5048548580644752,0.4039303244011039,0.43784411833861964,1.0846246750617083,-0.8595488677351498,1.1521213857139299,0.9845416642099125,-0.6166514452856316,-0.5060391414099468,1.0,3.0,0,0,0,1,0,-3.395729664585372
15_9-F-5,3487.369252,0.1044077343157129,0.32029609320168895,0.8286413372219916,1.4194058443024258,1.1725973005164678,-0.9638888874743278,1.2370794075372882,1.0794359440984949,-0.7712371087691537,-0.48412157860354205,1.0,3.0,0,0,0,1,0,-1.7052960199506748
15_9-F-5,3487.521652,-0.046958597630154045,0.1577424745535481,0.809016921773313,1.5265471386168281,0.9939028732744535,-1.0662025375774236,0.8591572228031934,1.0952513674580306,-0.768844136759887,-0.45432739262920435,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3487.674052,-0.20425992020584863,-0.016878657053958225,0.6071572751821523,0.6587848381040955,1.1451061694957545,-1.0662025375774236,1.2424786889878812,1.1387447899501597,-0.7104557460824504,-0.39793541426372486,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3487.826452,-0.24881427297708872,-0.06514785708150773,0.643377265162793,0.4652911225076554,0.9884044931179755,-1.0662025375774236,1.2950465272012384,1.0952513674580306,-0.7195490311029817,-0.3838844386687496,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3487.978852,-0.17774145299056185,0.012934668616837307,0.49976540857088847,0.18303704759179545,1.4530107297225079,-0.9659152672405921,1.0676545094587635,1.1604915110810612,-0.6750398359630684,-0.4065839777462768,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3488.131252,-0.1312200223462551,0.06404327761260077,0.5130545172721125,0.12082641342569257,1.6372039494933268,-0.9659152672405921,0.9684797365068949,1.2138696522515988,-0.6841330874820585,-0.4182629978939537,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3488.283652,-0.1663618983698307,0.0250020680015479,0.3803188884492843,-0.022336402533997733,1.1286110015348323,-1.0662025375774236,1.1056443965872036,1.1347907957225534,-0.62957347307756,-0.41371378538906695,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3488.436052,-0.21038647974331262,-0.02326723140382477,0.3449723313744259,-0.07317307731243057,0.7959640742475333,-1.0662025375774236,1.3399796074975092,1.0379198053804501,-0.6080367584957014,-0.40748628429776956,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3488.588452,-0.22436995659130501,-0.03888369679236459,0.31491287991822203,-0.10568858467583012,1.3347973570507248,-1.0662025375774236,1.5323693483470089,1.1960769451179776,-0.6104296970034269,-0.3814706697771607,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3488.740852,-0.0978818206051763,0.10024528410950234,0.25211961069001043,-0.16773874858383037,1.2303295911265313,-0.9659152672405921,1.2775954946325587,1.097228651232116,-0.574535222154985,-0.44014708663429686,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3488.893252,-0.1333111579238135,0.06120386154597087,0.2229102715990622,-0.20669662030825267,0.8811879082506361,-1.0662025375774236,1.3588446061716435,1.0636199276487206,-0.5592201888522489,-0.43230237748634787,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3489.045652,-0.1386768159662123,0.05552524946360504,0.21337578786353298,-0.22138318328105966,1.1038686344742867,-1.0662025375774236,1.515264097431261,1.1268827874976668,-0.5616131943630567,-0.42441104560837317,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3489.198052,-0.367952580084279,-0.1993079681176152,0.22168493766192288,-0.22682390260074728,1.0433875799040555,-1.166492229026489,0.46388421581264705,1.1782842182146824,-0.5740566191384497,-0.29587749433172844,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3489.350452,-0.5406971536458505,-0.38528643746450825,0.23116665194279992,-0.20150921202194763,1.1066178382982703,-1.1675042134185907,-0.2554734327576552,1.1960769451179776,-0.58267130592838,-0.11948565554590869,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3489.502852,-0.6294788372672198,-0.48253469331086885,0.23319940334046912,-0.20719177952560178,1.0736282996295898,-1.1675042134185907,0.18738769591360244,1.1861922264395701,-0.5841070384030349,0.012519191441049703,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3489.655252,-0.46144619973397166,-0.2979759284480827,0.2173099311714163,-0.21835215855967624,0.8372011968966745,-1.1675042134185907,0.3708146075001014,1.1189753723630176,-0.5683134738727802,-0.23199664285591912,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3489.807652,-0.34800605494118875,-0.17375366361973327,0.22608869804109602,-0.2047743771423244,1.0543839553361731,-1.0682289072135103,0.4202505757569107,1.1130440745916519,-0.5692706751199165,-0.3249532760330864,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3489.960052,-0.40430063304947866,-0.2355098681382773,0.22206221148246372,-0.20211613264828943,0.7327338158533186,-1.1675042134185907,0.33913140694282873,1.0873439523233814,-0.56639913838159,-0.29038821600244713,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3490.112452,-0.5570308473094264,-0.4030324631284165,0.22813440824836434,-0.19295815696606394,1.191841672301373,-1.1654802547645604,0.745056515942087,1.2198003569327271,-0.5836285119614507,-0.08778475251361241,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3490.264852,-0.5549736823552215,-0.400902902853048,0.23317876938798834,-0.18572941095943796,1.1835940883209122,-1.0692433025876684,1.2248977122508107,1.1525835028561746,-0.5793211661735183,-0.116979674608717,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3490.417252,-0.5071954412260273,-0.3483746887510007,0.24773902529347447,-0.18009620223032496,0.587028927279984,-1.1654802547645604,1.309827102968785,1.0458272205150994,-0.574535222154985,-0.20959444773247987,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3490.569652,-0.4612264649456468,-0.2979759284480827,0.2572595215450278,-0.17354945378308478,0.8921842836827545,-1.0662025375774236,0.8116693128780982,1.06559723119248,-0.5797996974010369,-0.2481551897645069,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3490.722052,-0.4866627052720058,-0.3256596867450938,0.30745998584825707,-0.13659599923059842,0.5073035009248469,-1.0662025375774236,0.13317463580678113,0.9548869546237984,-0.5893715854381034,-0.25453636105345967,1.0,3.0,0,0,0,1,0,-0.01486237531597783
15_9-F-5,3490.874452,-0.4919325785787754,-0.3313384124021147,0.41597583151646,-0.0683258298587418,0.8207064413080789,-1.0662025375774236,0.18441440267422168,1.0458272205150994,-0.6401024953586805,-0.22480704636677415,1.0,3.0,0,0,0,1,0,-0.01486237531597783
